id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo
8e760c3e-2b3,premium,73,PT,Lisboa,1119,1666.83,1458.69,1.55,0,d6a25142-c67,ES744669519289,activa,3878.17,4002.98,1409.14,1517.23,5,2,321fbd0a-faf,activa,2023-10-29,936,2000,1,73da4974-067,tarjeta,2026-01-17 23:55:30,1,1,261379,1,116.44,contactless,3,eeef5380-a978-48,1,PT,Lisboa,85.22.62.227,"38.7223,-9.1393",ES159832837885,0
607b93fc-a39,persona,70,BR,Minas Gerais,60,68.16,61.4,5.93,0,e29dccf2-b3b,ES951673470190,activa,407.65,385.1,2360.41,1764.61,4,3,ea3cde5e-6ea,robada,2023-03-06,1173,2000,0,86c4fcd5-d3e,tarjeta,2026-02-24 08:06:03,0,0,7048461,2,283.78,PIN,1,d49125d0-1978-48,1,BR,Minas Gerais,177.179.94.58,"-23.5505,-46.6333",ES901880317676,0
c4d6969c-5e1,persona,67,ES,Este,1212,2206.35,1233.59,2.1,1,b38d366d-a05,ES571104196134,activa,164.86,187.44,1389.41,9865.38,2,2,c6c4cf60-e9d,activa,2026-03-15,68,2000,1,c85eb68f-74c,tarjeta,2026-04-25 13:59:43,0,1,6176880,2,211.46,huella,1,59e6b088-347b-4e,1,ES,Este,86.64.240.228,"37.3891,-5.9845",ES573973863031,0
bc6b374d-f8c,persona,27,ES,Oeste,782,164.7,79.66,11.34,0,c3f8f62a-498,ES268001138765,activa,306.33,372.58,6926.51,8122.21,2,0,9eb5360e-462,activa,2021-12-30,1604,2000,0,65f4e8b3-ab3,transferencia,2026-02-12 23:31:59,1,0,6581698,3,785.15,3DS,2,8c489fd5-7956-40,1,IT,Campania,95.13.43.28,"45.4642,9.1900",ES834347418586,0
8856da19-469,persona,61,IT,Lombardía,2490,1353.11,661.54,1.87,2,c4687b21-b07,ES898791394089,activa,1484.67,1309.73,684.52,2272.14,0,0,2ec69dbc-32d,activa,2023-03-16,1163,2000,0,67a2816e-1bc,tarjeta,2026-04-12 22:05:22,0,1,2394330,0,43.96,huella,2,6234e39f-c071-44,1,IT,Lombardía,95.217.29.193,"45.4642,9.1900",ES879774439435,0
3ac18a0a-638,persona,78,ES,Centro,3052,112.17,29.39,1.76,1,e547567a-237,ES606298302238,activa,996.54,1068.77,39813.96,715.82,7,3,6669cdf4-99c,activa,2025-05-05,382,2000,0,e0035376-3ea,tarjeta,2026-04-26 14:28:30,0,1,12840202,1,96.63,firma,2,6a132aa1-ee44-41,1,ES,Centro,86.84.8.135,"40.4168,-3.7038",ES134271392217,0
8e523ad6-205,autónomo,70,IT,Campania,671,636.91,714.61,2.72,0,44821033-bfa,ES215186553395,activa,82.19,87.05,314.0,3602.34,3,3,4b5da338-f04,activa,2024-06-21,700,500,0,337c2494-94c,transferencia,2026-05-19 00:01:45,1,0,58612,3,59.62,PIN,2,f13e4eb6-14ff-4b,1,IT,Campania,95.131.47.230,"45.4642,9.1900",ES909501450521,1
198bf40d-e53,premium,66,PT,Oporto,378,346.32,267.31,3.36,0,ee563ead-200,ES671837847515,activa,819.54,872.35,1119.3,927.25,2,4,3dfcb2ff-e72,activa,2022-04-03,1510,5000,1,b43872d9-2a7,tarjeta,2026-01-20 05:46:25,1,0,14323,3,157.22,PIN,1,a8bff08b-9645-41,0,PT,Oporto,85.100.31.107,"38.7223,-9.1393",ES343692564316,0
f6bfefe7-3bb,persona,70,ES,Sur,1239,366.19,579.13,0.55,0,c3d66b4b-91b,ES844347510193,activa,10.7,9.01,6774.19,2109.74,2,0,b2482f26-a42,activa,2022-09-01,1359,5000,0,ddc3f4f2-1ec,transferencia,2026-05-15 12:18:14,0,0,13812306,5,192.9,3DS,2,f957fcc2-06ee-4a,1,ES,Sur,86.157.138.100,"37.3891,-5.9845",ES305886667072,0
f2c9bee2-0ea,empresa,76,ES,Oeste,356,242.88,33.2,1.15,0,3e830c08-184,ES243493229112,activa,967.92,938.3,111.47,1507.12,6,1,db0db154-03a,bloqueada,2021-11-23,1641,2000,0,7a8dd96e-12a,tarjeta,2026-04-03 00:45:03,1,0,0,4,521.94,PIN,2,3d29516f-5b5b-49,1,ES,Oeste,86.253.159.111,"39.4699,-0.3763",ES396058341921,0
cccae48d-e97,persona,34,PT,Algarve,2151,1448.69,309.43,4.44,0,9d29eccb-517,ES797762905878,activa,12747.23,11246.17,8723.67,1053.47,2,3,8750d839-524,activa,2026-01-29,113,1000,0,4c8f2f1f-2b1,tarjeta,2026-03-18 05:10:27,1,0,7138753,3,3581.64,3DS,1,c13c02e8-9a0f-49,1,PT,Oporto,85.36.180.253,"38.7223,-9.1393",ES616886708468,0
049cdf1e-122,persona,70,ES,Este,3110,68.42,74.99,5.24,0,1b7dc8d3-4df,ES591867376939,activa,9672.7,7739.83,4372.07,4329.05,1,1,5dc5000d-97e,caducada,2024-10-01,598,2000,2,61c4ec6e-181,tarjeta,2025-12-16 12:26:13,0,0,59217,0,2739.03,PIN,1,18012297-e68f-4d,1,IT,Lazio,95.127.45.97,"45.4642,9.1900",ES622454711556,0
0e4e72d9-e09,empresa,21,IT,Lazio,2244,2090.33,66.26,0.89,1,162e6b2e-06b,ES544823431461,activa,14946.63,15606.2,11201.68,888.35,5,1,93487f10-6a2,caducada,2022-06-24,1428,500,0,b1486013-692,tarjeta,2026-01-29 17:51:52,0,0,76267,1,29.21,PIN,1,ef852569-5e90-46,0,IT,Lazio,95.3.142.144,"40.8518,14.2681",ES894045568238,0
5be2f331-d67,persona,62,ES,Este,445,1435.63,18.98,0.58,0,f9466f40-eb7,ES715169702575,activa,12136.99,9539.53,697.61,1758.58,6,2,5a56cdf9-66f,activa,2023-02-13,1194,2000,0,c6c3ae01-612,tarjeta,2026-03-30 06:08:46,0,0,16844,1,156.76,PIN,1,029ba66d-00f8-42,1,ES,Centro,86.48.183.87,"40.4168,-3.7038",ES942418776562,0
47f1960b-190,persona,36,GB,Gales,381,39.82,434.9,4.43,1,faf79d6c-f3f,ES286998672338,activa,56.46,64.8,598.22,1263.29,4,1,9d4b895e-b72,activa,2023-08-15,1011,1000,1,9137ad52-52a,tarjeta,2025-12-09 16:30:32,0,0,12862,1,13.28,contactless,3,dcaecf89-90d1-48,0,BR,São Paulo,177.138.144.158,"-22.9068,-43.1729",ES943720151332,0
0cc2edc5-652,premium,33,PT,Oporto,1369,401.46,378.96,1.17,0,8221746b-db3,ES221911541151,activa,311.53,228.46,5583.62,10603.04,7,1,6b87917c-91b,caducada,2025-09-16,248,500,0,6af5275b-ce1,transferencia,2026-05-01 14:14:39,0,0,6071491,4,292.13,firma,2,a935e14f-0a67-4b,1,PT,Oporto,85.125.39.203,"41.1579,-8.6291",ES425414358136,0
d4772ad9-0f0,persona,52,FR,Normandía,897,1155.23,570.09,6.04,0,ff072070-f3f,ES954942206336,activa,601.61,695.04,20443.12,4255.28,3,1,08282bf2-9c1,caducada,2024-12-04,534,500,0,2dcd56a2-9d3,tarjeta,2026-01-31 09:04:11,0,1,0,3,66.53,3DS,2,e6b19f8a-e705-40,0,FR,Normandía,90.160.44.158,"43.2965,5.3698",ES407862830142,0
7e3e8b76-bde,premium,78,BR,Minas Gerais,1325,696.99,646.87,3.86,0,89fc39f1-ed6,ES389356835617,activa,59.45,61.17,609.02,9317.93,0,1,0c393ea1-22e,activa,2023-02-28,1179,2000,0,ab76bee2-dd6,tarjeta,2026-02-28 13:44:02,0,1,48068,4,853.78,PIN,1,f2f37c0e-4968-47,1,BR,Minas Gerais,177.251.159.155,"-19.9167,-43.9345",ES726409834618,0
93f4e9bc-5d9,persona,30,US,Nueva York,1786,389.27,379.09,6.66,1,5ed4e765-f8c,ES105372555781,activa,1309.67,1413.64,1001.07,822.3,2,3,8eded219-f28,caducada,2026-03-30,53,2000,2,273f201e-67e,tarjeta,2025-12-29 20:03:52,0,0,45874,3,136.03,3DS,1,37146789-f91d-44,1,US,Nueva York,73.216.120.31,"40.7128,-74.0060",ES326030277352,0
c3132a06-4fa,persona,72,ES,Centro,442,460.93,234.45,1.29,0,0e21174a-8c0,ES687879573839,cerrada,1417.82,1617.51,1298.54,5330.02,3,2,ff3103f8-ca6,activa,2026-05-19,3,2000,0,feda095e-bef,tarjeta,2026-02-24 02:24:20,1,0,50864,7,165.15,3DS,2,56701b7d-8304-43,1,ES,Centro,86.30.172.131,"39.4699,-0.3763",ES169540317577,0
c1806ee1-026,autónomo,19,DE,Baviera,3203,969.16,455.17,5.47,0,97e04030-927,ES865245300457,activa,7282.82,9330.24,8834.29,791.37,6,1,a75fcd3c-fe4,activa,2025-10-26,208,2000,0,d2737d27-2cb,transferencia,2026-02-15 12:30:32,0,1,70638,2,53.89,PIN,3,5c6252aa-f32f-4a,1,DE,Baviera,87.43.63.252,"48.1351,11.5820",ES333539571348,0
ae736d80-312,persona,75,BR,Minas Gerais,1740,298.3,271.06,0.62,1,b7c33b33-1d4,ES634028815876,activa,1619.72,1572.66,336.06,21671.76,2,1,ccf0c3b9-95f,caducada,2025-10-24,210,1000,0,842137ef-bac,transferencia,2026-05-11 22:55:14,0,0,13937516,2,306.93,PIN,2,152c9a1d-3738-48,1,BR,Minas Gerais,177.45.48.206,"-23.5505,-46.6333",ES643578464275,0
679e04b0-2a8,persona,30,FR,Normandía,1757,528.24,411.48,6.48,0,5f6046d8-627,ES913584594284,activa,16637.78,13839.88,2755.59,18663.66,3,1,6f74e2e5-c69,activa,2022-11-17,1282,2000,0,6804afe8-335,transferencia,2026-02-04 09:13:30,0,0,13427,1,315.6,3DS,2,020a3ebe-0f9f-4a,0,FR,Normandía,90.41.139.166,"43.2965,5.3698",ES114985118319,1
f68f2337-e25,persona,20,DE,Hamburgo,2080,5509.75,1102.22,2.24,0,e56c92f5-e39,ES766536885059,activa,1176.55,841.03,4604.89,1162.48,0,1,121e9102-0d5,caducada,2022-02-01,1571,1000,0,77ee7d42-fb2,tarjeta,2026-02-21 12:58:00,0,1,1727293,2,82.36,3DS,3,d1ea14b1-9e48-45,1,DE,Hamburgo,87.47.251.54,"52.5200,13.4050",ES875437887032,0
dac2b28d-096,empresa,54,ES,Centro,2379,375.57,1756.42,2.91,1,cf3b396c-191,ES442769567322,bloqueada,423.41,394.74,959.65,4920.89,4,3,c8967032-e6c,activa,2023-02-12,1195,1000,1,dc7e2c2f-f86,tarjeta,2026-01-12 03:48:05,1,0,0,1,65.65,firma,1,173a4652-3855-42,1,ES,Centro,86.177.8.151,"39.4699,-0.3763",ES746081152789,1
28098b9f-27a,persona,24,ES,Centro,2015,358.84,347.82,1.32,1,e96b2d15-7e9,ES183649724085,activa,700.31,617.92,1914.13,34457.04,3,3,7634b2fe-d84,activa,2022-08-27,1364,500,0,f7091582-ce5,tarjeta,2026-03-10 08:37:59,0,0,40768,2,169.29,PIN,1,c2ff4b1c-6ba6-4e,1,ES,Centro,86.65.9.57,"40.4168,-3.7038",ES858056166268,0
cab7277d-32b,empresa,32,FR,Normandía,534,437.74,394.72,0.6,0,74f81413-6aa,ES154386725589,activa,2880.42,2090.79,9158.76,3422.36,1,3,f97e58f8-765,activa,2023-11-23,911,3000,0,a88994d2-b82,tarjeta,2026-03-17 14:23:15,0,0,44734,2,159.73,PIN,1,15d1b952-2f8f-42,1,FR,Normandía,90.170.97.39,"45.7640,4.8357",ES743130194725,0
828f96f5-313,premium,43,DE,Baviera,145,173.69,94.29,0.68,0,e252e94b-aee,ES213031387121,cerrada,12987.38,9322.41,1216.75,4790.65,4,3,0bb7e13d-4c4,activa,2026-01-06,136,2000,0,315ad7f0-17a,tarjeta,2026-02-11 04:14:55,1,0,62391,2,22.65,3DS,2,08b0b8ea-8da5-42,1,DE,Berlín,87.31.134.79,"53.5511,9.9937",ES665286877465,1
65af91e2-857,persona,18,FR,Provence,380,681.56,730.7,5.92,0,dd431536-50b,ES588137250546,activa,131.86,164.0,4365.49,1675.53,2,1,2c877f4e-96f,activa,2025-10-30,204,2000,3,ad2a36b2-45e,tarjeta,2025-12-08 13:03:48,0,0,52959,0,223.03,firma,3,8329f9c2-3089-47,1,FR,Provence,90.33.120.143,"45.7640,4.8357",ES377976116169,0
225d5f02-6d1,persona,84,FR,Bretaña,2368,866.1,488.94,2.98,0,bace534d-1ae,ES833296590957,activa,7141.2,8376.56,1889.29,1123.54,3,1,161f79d1-31c,activa,2025-02-21,455,500,0,cc7c23a0-ac3,tarjeta,2026-04-16 22:05:55,0,0,8144309,2,441.61,PIN,3,eea93a49-da89-42,1,FR,Bretaña,90.162.242.241,"45.7640,4.8357",ES662034568146,0
f8b95100-ec2,persona,76,DE,Hamburgo,2904,263.51,522.97,1.47,1,1a72aba1-af4,ES586413843229,activa,365.69,459.61,36118.02,1275.67,2,1,f6fa52cc-db9,activa,2024-01-04,869,1000,0,d69bb660-0d3,tarjeta,2026-02-11 01:45:32,1,0,15576,0,184.64,3DS,3,327b5631-2c3d-4c,1,DE,Hamburgo,87.236.75.53,"52.5200,13.4050",ES363886459297,0
5aafde3f-862,premium,57,FR,Bretaña,3292,505.67,1414.09,3.83,0,50dc612f-b44,ES154484659079,activa,714.05,522.69,3643.88,9340.28,2,1,a596b8aa-5d5,activa,2023-10-28,937,500,2,55aa4f0d-4c0,tarjeta,2026-04-27 12:06:16,0,0,6125569,2,472.18,PIN,2,b913e269-4b56-47,1,FR,Bretaña,90.166.185.244,"48.8566,2.3522",ES761919806148,0
de091b4f-ca7,persona,69,DE,Berlín,2930,51.51,403.53,4.44,0,70919605-2d3,ES864956484017,activa,3310.98,2647.3,2775.44,3479.29,3,3,7efa16ba-19a,activa,2024-11-01,567,500,0,b47debb8-12b,transferencia,2026-01-31 12:42:04,0,1,0,1,121.56,firma,1,45987536-ecad-41,1,PT,Algarve,85.1.26.57,"41.1579,-8.6291",ES201620924370,0
4026b9dd-fca,persona,41,IT,Lazio,2262,240.96,27.64,3.82,0,28631b7f-be9,ES597461855832,activa,235.01,234.25,965.36,20396.21,1,1,84046209-0fe,bloqueada,2026-01-28,114,3000,0,19391b0f-5bc,tarjeta,2026-03-20 05:25:41,1,0,41745,1,148.44,PIN,3,7b489eb1-931f-4f,1,IT,Toscana,95.142.15.70,"41.9028,12.4964",ES755211987491,0
40351ea5-7c9,premium,73,ES,Oeste,2738,1152.01,46.77,3.98,0,e0e9ea9f-772,ES728250824940,suspendida,966.13,844.97,159.79,859.5,1,1,01c305d8-9ab,activa,2022-11-15,1284,2000,0,c03bf632-3c2,tarjeta,2025-12-27 05:04:41,1,1,0,6,470.73,PIN,3,55065398-a6e9-40,1,ES,Oeste,86.223.50.115,"41.3874,2.1686",ES147328505643,0
f6f0c6c4-bdd,autónomo,71,DE,Baviera,1065,401.28,250.09,2.48,0,f8adeafd-bdc,ES808732196128,activa,249.21,311.53,56691.71,355.28,1,3,43c46b58-a6a,caducada,2025-06-09,347,1000,1,c22531fa-c78,tarjeta,2026-02-13 07:40:37,0,0,72674,4,17.9,PIN,3,c8565aaf-5630-46,0,DE,Baviera,87.242.96.249,"52.5200,13.4050",ES519166504673,1
40db7b28-8b4,premium,54,ES,Sur,1614,41.96,144.37,4.01,0,e229f7d7-449,ES622292259372,activa,3233.49,3657.9,13725.34,1044.83,3,2,6c00a1ea-2e1,activa,2022-04-14,1499,1000,0,8903c926-ed5,transferencia,2026-03-23 11:48:28,0,0,84463,3,52.57,3DS,3,8696a034-897b-4e,1,ES,Sur,86.240.164.150,"37.3891,-5.9845",ES255961669917,0
69b9541f-bbd,empresa,40,GB,Gales,2190,1085.59,430.77,1.82,0,de001100-a54,ES221875626994,activa,1693.83,2010.72,8268.96,14562.13,4,2,1ed6c7a7-1d8,activa,2023-02-14,1193,500,0,35a3a4c5-b7b,transferencia,2026-02-11 17:58:49,0,0,5238,5,2795.41,PIN,2,0eea504b-36a9-4a,1,GB,Gales,81.18.156.156,"51.5074,-0.1278",ES637507272878,0
ed00caf1-9ee,persona,43,DE,Baviera,146,574.95,609.53,2.31,0,193393c4-46a,ES817090266044,activa,1322.49,1482.14,237156.41,14296.21,3,0,0273a493-cf6,activa,2023-07-07,1050,5000,0,4d4dae5a-352,tarjeta,2025-12-09 01:45:48,1,0,0,0,772.84,PIN,2,10c82bb4-53f6-4a,0,DE,Baviera,87.178.119.186,"53.5511,9.9937",ES731219849972,0
040b02e2-755,persona,25,FR,Bretaña,3190,42.44,533.44,8.28,0,e83175aa-e31,ES664144747193,activa,673.02,816.7,2850.49,1585.75,6,4,9d8780eb-3e3,caducada,2024-03-12,801,500,1,a7eb9f38-e34,transferencia,2025-11-28 21:03:07,0,0,0,5,1064.06,3DS,2,9ce7b995-7a7f-4b,0,FR,Normandía,90.217.155.206,"45.7640,4.8357",ES363886459297,0
f8e31472-716,persona,32,ES,Oeste,1526,283.16,103.15,4.62,0,65f00290-8eb,ES294319549960,activa,7051.1,8509.11,9107.13,290.52,3,1,c048a84a-81c,caducada,2021-11-25,1639,500,0,c1b64730-81e,transferencia,2026-02-28 16:56:29,0,1,28297,1,121.54,firma,1,cb64dec8-61d2-44,1,ES,Sur,86.98.29.171,"39.4699,-0.3763",ES692974208898,0
a33b2bf5-d72,persona,27,GB,Escocia,3432,2579.12,281.84,1.36,0,032e6e8d-d42,ES574936391752,activa,1611.41,1668.12,8634.7,5591.56,3,1,ce405498-a86,activa,2025-02-15,461,500,1,193c8a6d-87b,tarjeta,2026-01-26 09:14:36,0,0,66134,5,185.66,PIN,1,dc71ba85-b071-46,1,GB,Escocia,81.107.248.205,"51.5074,-0.1278",ES598467351987,0
5c83acbb-179,empresa,54,ES,Este,2731,1098.56,319.53,0.88,0,a9e8c771-c2f,ES569265928754,activa,4222.11,3503.91,1197.85,2968.78,4,1,fc870c64-ea7,activa,2023-08-20,1006,500,1,bf6a6e5e-6a4,tarjeta,2026-02-19 00:46:45,1,0,39545,2,36.93,3DS,2,1de2103b-d017-4f,1,US,Nueva York,73.206.122.233,"40.7128,-74.0060",ES678760768283,0
cc920d6b-2ee,persona,44,GB,Gales,3035,342.71,128.72,4.59,4,43f72dc4-f38,ES314868753427,bloqueada,637.67,670.3,848.76,23473.11,6,2,c7ed843e-bd8,activa,2026-04-19,33,5000,0,d05ac5d4-372,transferencia,2026-04-01 09:02:09,0,0,6082332,3,545.84,firma,2,44b2b32a-b946-48,1,GB,Gales,81.26.55.211,"51.5074,-0.1278",ES274272272547,0
a7938137-351,autónomo,29,ES,Sur,1247,481.09,43.92,1.69,0,c9dfaa6b-e55,ES676456867755,activa,417.06,435.24,9296.78,565.19,1,2,23df3676-b25,activa,2022-06-20,1432,2000,0,2f5dece9-feb,transferencia,2026-01-03 13:35:07,0,1,0,1,306.08,PIN,1,82d955da-afca-4a,1,ES,Este,86.79.136.233,"37.3891,-5.9845",ES684094951830,0
a55f5e9a-ffa,empresa,72,DE,Hamburgo,3200,277.51,55.9,1.48,1,d83cd10b-2dd,ES306355745987,activa,17916.87,21696.48,20176.16,547.72,2,2,1b48d2b4-9e2,activa,2025-04-10,407,3000,1,083a9cf1-c3d,tarjeta,2026-03-26 18:40:52,0,0,0,2,25.7,PIN,2,9df21098-c474-47,1,DE,Hamburgo,87.92.153.246,"52.5200,13.4050",ES507010922374,0
e3ba0edd-e15,autónomo,65,ES,Norte,370,2868.66,461.31,0.72,0,bc497762-15e,ES227901964124,activa,7328.05,5437.57,1360.71,832.81,4,2,0d9d2835-b8c,activa,2024-11-12,556,1000,0,ed823502-21a,tarjeta,2026-04-03 06:41:27,0,0,66822,4,78.29,3DS,2,56ee1b1a-2b69-4b,1,ES,Norte,86.63.175.236,"40.4168,-3.7038",ES834347418586,0
1afd5530-8bc,persona,76,ES,Norte,3330,67.15,89.71,1.31,1,8a3ab02c-dc1,ES166993654551,activa,4379.42,4031.15,4323.22,9834.8,3,1,57739849-2fd,bloqueada,2024-06-30,691,1000,0,82e31a1c-ff8,transferencia,2026-04-08 14:22:45,0,0,6263311,3,79.77,PIN,2,8b942e7b-f635-4e,1,ES,Norte,86.32.221.203,"41.3874,2.1686",ES744677108862,0
78cf7969-0e6,persona,69,ES,Sur,3391,2911.25,422.89,1.82,0,e6658c83-209,ES303870748715,activa,300.83,274.56,1235.91,1950.98,2,1,d95af2bb-b2c,caducada,2022-12-31,1238,1000,1,b87a9d12-016,tarjeta,2025-12-21 03:16:26,1,1,45274,1,92.74,3DS,2,a3f5fec3-4fda-49,1,ES,Sur,86.83.186.102,"37.3891,-5.9845",ES207731542642,0
b01ba135-cfa,persona,51,ES,Oeste,623,125.5,668.48,2.44,0,4a02c576-84b,ES225989492634,activa,124.5,92.72,83.13,64.05,3,1,852f2792-fd6,activa,2025-03-21,427,500,0,bfa4e9eb-32b,tarjeta,2026-05-20 17:49:20,0,0,21201,1,194.03,3DS,2,9b8dbfe8-2b9b-49,1,ES,Oeste,86.143.158.173,"37.3891,-5.9845",ES119766467232,0
de59d840-e26,empresa,32,ES,Centro,2008,475.68,441.38,0.74,0,e85370da-385,ES441812128376,suspendida,16817.01,21077.79,2051.53,2448.81,7,2,3c9fd3a1-0b1,activa,2025-06-01,355,1000,0,18ccc880-94e,transferencia,2026-02-25 04:57:57,1,0,58696,1,2322.64,PIN,2,bd060fff-56ab-48,1,ES,Centro,86.224.100.34,"39.4699,-0.3763",ES876992971875,0
e5d5f5a3-900,persona,34,ES,Este,2556,84.81,461.21,0.84,0,328cd1b7-35c,ES592222718367,activa,1699.84,1473.87,5621.14,399.48,4,0,a7531fd6-10a,activa,2025-10-10,224,3000,0,eaa80753-c75,tarjeta,2026-03-03 09:53:37,0,0,45126,5,263.38,PIN,3,045aca43-e503-4c,0,ES,Este,86.61.150.16,"41.3874,2.1686",ES445741596774,0
3941d763-ad3,persona,24,ES,Oeste,1062,3699.5,56.52,3.01,2,69ed7a91-220,ES248820114089,activa,433.34,386.39,10576.22,12964.71,2,0,6c678ddd-0ca,activa,2021-08-19,1737,2000,0,e8a160e8-8a3,transferencia,2026-03-23 06:33:26,0,0,302520,0,31.19,3DS,2,1f36da72-b8d1-4a,1,ES,Oeste,86.48.222.53,"40.4168,-3.7038",ES843218445093,1
1b0dd9ce-967,persona,84,ES,Centro,488,540.63,1385.32,3.27,0,de3d4603-6ac,ES265414824984,activa,491.0,559.29,2223.51,13218.96,4,2,d346ffb6-8fe,activa,2025-08-11,284,1000,0,3517d6d8-cc2,tarjeta,2026-03-26 16:53:09,0,0,7450427,3,125.88,3DS,2,e31ab0c3-642f-4c,1,ES,Centro,86.77.36.166,"40.4168,-3.7038",ES309442227270,0
fe0ae1ae-fce,persona,51,GB,Inglaterra,3029,478.15,218.4,3.27,0,b53f0c28-0f8,ES724922769698,activa,5555.61,5522.03,8371.67,7089.14,4,2,ba4fb156-fb9,robada,2022-09-28,1332,500,0,c67149bf-d38,transferencia,2026-03-02 21:46:21,0,0,3379465,1,46.32,huella,2,725a70c0-facc-43,0,GB,Escocia,81.171.27.227,"53.4808,-2.2426",ES449407227254,1
d6388ce9-391,persona,30,FR,Île-de-France,1667,307.1,187.73,5.64,0,8734d7ae-13e,ES571468495824,activa,1669.25,1439.41,2423.47,88688.8,3,1,be0b9ab5-73f,bloqueada,2021-07-19,1768,500,1,ddc0d016-682,tarjeta,2025-12-07 07:55:33,0,1,60446,1,33.67,contactless,1,c66ce2dd-83db-43,1,FR,Île-de-France,90.67.157.99,"45.7640,4.8357",ES864512228314,0
21c9f8e9-2fe,persona,54,FR,Bretaña,392,630.92,390.84,4.89,0,4e15ef25-20d,ES446007328854,activa,10452.58,8808.99,5040.26,12223.32,6,2,4c55ffda-cea,activa,2022-04-11,1502,2000,1,c0721a9b-50a,transferencia,2026-01-16 11:22:16,0,0,71202,3,751.98,3DS,2,cf8e8b8d-08c5-4a,1,FR,Bretaña,90.55.244.92,"45.7640,4.8357",ES125004244937,0
cbd526c1-546,persona,41,ES,Norte,1467,127.37,664.79,6.39,0,3abd55db-709,ES393376426273,activa,749.7,749.23,3278.91,9286.58,2,4,02ef5120-7a3,activa,2022-11-22,1277,1000,0,ba8aee74-e00,tarjeta,2026-02-19 22:39:23,0,0,45613,1,536.83,PIN,2,60e2f868-11a0-44,1,ES,Norte,86.127.179.111,"37.3891,-5.9845",ES752529831974,0
f2baf3f3-98c,empresa,56,ES,Este,1639,279.17,61.43,1.98,0,84c642ee-93a,ES629028596649,activa,1341.52,1679.79,5488.13,3456.01,1,0,674948f2-4d8,activa,2026-01-28,114,2000,1,6b205511-754,tarjeta,2026-02-13 22:49:17,0,0,3793993,2,220.4,huella,2,f6a390ad-201b-49,0,ES,Centro,86.2.167.98,"37.3891,-5.9845",ES313957274422,0
6397a087-526,persona,73,ES,Oeste,2883,192.13,197.93,0.53,1,a008c754-70e,ES852189925258,activa,1000.8,1176.34,936.36,17936.36,2,3,caa8b545-0c3,activa,2024-07-03,688,2000,0,cdc43388-a45,tarjeta,2025-12-06 09:37:01,0,1,64625,1,944.04,PIN,2,0e7c7a38-fa50-45,1,ES,Oeste,86.150.235.27,"40.4168,-3.7038",ES332240533885,0
ffde470f-2a4,persona,57,ES,Sur,2074,1595.96,3.75,2.15,1,0459db15-da7,ES362572119983,activa,386.57,484.08,3148.57,9614.04,6,4,b698e2df-807,activa,2023-06-20,1067,1000,0,463e2ad2-804,transferencia,2026-05-16 04:29:28,1,1,41719,1,679.02,PIN,2,1272482c-0843-47,1,ES,Oeste,86.247.84.96,"39.4699,-0.3763",ES458096897036,0
1cb6f6a7-4b6,empresa,83,ES,Centro,2173,339.39,501.74,1.32,1,b02df888-e6c,ES704894272493,activa,347.13,263.58,204.91,4676.3,2,1,eb1acb39-5b7,activa,2023-10-03,962,3000,0,6d190fb8-5a0,transferencia,2026-04-25 16:03:57,0,1,7364798,3,168.79,3DS,1,21bf3aeb-92af-4d,1,ES,Centro,86.34.114.249,"39.4699,-0.3763",ES197137593931,0
73856562-5bc,empresa,80,FR,Île-de-France,1012,541.21,153.58,0.92,1,287fdfa7-66a,ES301361434219,activa,1007.17,1106.1,206.98,397.12,4,2,442f474a-3be,activa,2023-07-18,1039,2000,0,ab29bf3f-110,tarjeta,2026-02-21 18:25:38,0,1,81407,3,4200.69,3DS,2,e2df481b-d19d-43,0,ES,Centro,86.248.43.77,"41.3874,2.1686",ES905768198347,1
72862f02-607,empresa,22,ES,Sur,3412,1839.59,1067.36,5.97,0,305586aa-87d,ES791705722217,activa,33827.97,30606.41,54387.3,388.98,1,0,9d70fc41-f4a,bloqueada,2022-11-21,1278,1000,0,420d0067-cbd,transferencia,2026-01-18 08:31:51,0,1,61651,3,56.46,firma,3,1f666caf-14d8-42,1,ES,Sur,86.155.8.159,"41.3874,2.1686",ES169688178271,0
