id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,dataset_origen,hour,day_of_week,is_weekday,fraudes_prev_capped,txn_vs_limit_pct,txn_vs_balance_pct,txn_vs_monthly_avg_pct,balance_vs_avg_pct,outflow_inflow_ratio,net_flow_30d,limite_breach_rate,txn_intensity,balance_utilization,txn_severity,tenure_years,cross_border,cross_region,same_country_device,importe_transaccion_log,saldo_actual_log,volumen_saliente_log,volumen_entrante_log,tiempo_ultima_log,txn_por_minuto,burst_rapido,alta_velocidad,monto_velocidad,tiempo_ultima_bin,foreign_unknown_device,night_velocity,high_ratio_redondeado,tipo_cliente_freq,tipo_cliente_target,customer_country_freq,customer_country_target,customer_region_freq,customer_region_target,tipo_transaccion_freq,tipo_transaccion_target,metodo_autenticacion_freq,metodo_autenticacion_target,operacion_pais_freq,operacion_pais_target,operacion_region_freq,operacion_region_target,probabilidad_fraude,prediccion_fraude,impacto_fraude
a9a45498-069,autónomo,66,FR,Bretaña,1334,276.86,86.25,0.69,0,6196bd14-2a8,ES807073971059,activa,654.04,664.38,1578.28,1955.77,3,3,6926a95f-9f4,activa,2024-02-24,818,500,0,f98fac87-621,tarjeta,2025-11-24 15:17:40,0,0,63112,3,89.68,firma,1,433b1040-9bc5-4a,1,FR,Bretaña,90.100.191.42,"48.8566,2.3522",ES872102347860,0,v1,15,0,1,0,0.17936000000000002,0.13711699590239132,0.32391822581810303,0.9844366175983623,1.239178092607142,-377.49,0.0,4.7533788601397495e-05,0.1328494301139772,269.04,3.654794520547945,0,0,1,4.507336825639328,6.4846963024729245,7.5790504336624815,7.364724325957412,11.052682049496653,0.002849363642119927,0,0,269.04,4,0,False,0,1547,0.1577246283128636,1646,0.15188335358444716,456,0.14035087719298245,6980,0.135243553008596,1668,0.2577937649880096,1581,0.12966476913345984,435,0.1310344827586207,0.0048,0,0
e15cc210-fd9,autónomo,34,FR,Bretaña,1189,303.12,83.71,6.31,1,8e5144ed-294,ES239049517296,activa,700.67,571.03,1670.58,3113.58,5,1,7de96897-d6f,activa,2024-10-03,596,5000,0,41ccf873-87f,tarjeta,2026-03-22 22:33:42,0,1,33476,3,15.03,PIN,2,722c930c-7c10-48,1,FR,Bretaña,90.47.26.56,"43.2965,5.3698",ES657950891525,0,v1,22,6,0,1,0.003006,0.021450896998587068,0.049584323040380046,1.2270283522757124,1.8637718636641167,-1443.0,0.0,8.961376467425397e-05,0.011420371592568148,45.089999999999996,3.2575342465753425,0,0,1,2.7744619666214616,6.553463208030912,8.0438495906703,7.421524565917355,10.418613914853811,0.005367366412213741,0,0,45.089999999999996,4,0,False,0,1547,0.1577246283128636,1646,0.15188335358444716,456,0.14035087719298245,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,435,0.1310344827586207,0.0047,0,0
7b6f1812-8d2,premium,20,ES,Norte,2322,433.75,1422.84,4.54,0,1d98f540-130,ES662520674980,suspendida,301.28,238.91,13163.18,1096.55,7,1,8b763baf-10b,activa,2022-10-29,1301,3000,0,0016b375-74c,tarjeta,2026-04-06 14:21:35,0,0,21167,1,6.1,PIN,2,eeaf1e4f-cb00-4f,1,ES,Norte,86.243.187.58,"41.3874,2.1686",ES761919806148,0,v1,14,0,1,0,0.002033333333333333,0.020246946362188,0.014063400576368875,1.2610606504541457,0.08330433831338627,12066.630000000001,0.0,4.72411186696901e-05,0.007963401219959334,6.1,6.361643835616438,0,0,1,1.9600947840472698,5.711353740152519,7.000835701998149,9.485254783625171,9.960245886354738,0.0028265887784425492,0,0,6.1,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,826,0.0774818401937046,0.0032,0,0
d11a8a7b-deb,autónomo,52,ES,Sur,1824,6.93,1757.58,2.23,1,869afb23-7b2,ES529268330911,activa,41.75,38.26,392.48,3845.59,4,1,fb5176c4-b0b,caducada,2026-01-06,136,1000,0,8c9b52b5-639,tarjeta,2026-03-01 06:22:32,0,1,5214744,4,16.98,contactless,1,de3f093c-562c-47,1,ES,Sur,86.114.72.156,"40.4168,-3.7038",ES498518548131,0,v1,6,6,0,1,0.016980000000000002,0.4067065868263473,2.4502164502164505,1.0912179822268688,9.798180799021607,-3453.11,0.0,7.670557237218695e-07,0.0038256174382561743,67.92,4.997260273972603,0,0,1,2.8892600290434745,3.755369195382769,8.254942320519453,5.975030240644557,15.467000747810179,4.602282271778575e-05,0,1,67.92,5,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,484,0.08057851239669421,3877,0.07712148568480784,694,0.08789625360230548,0.0073,0,0
9d744112-5f7,empresa,23,ES,Este,3008,235.49,755.65,3.01,0,235d8c65-a4a,ES317288204146,activa,1018.98,1034.62,7965.41,7149.81,5,2,ca871676-8f6,activa,2021-12-12,1622,2000,0,583a072c-26f,tarjeta,2026-05-07 13:06:57,0,0,73738,1,568.37,huella,2,1fd6052e-d313-4b,1,ES,Este,86.44.152.163,"39.4699,-0.3763",ES812910393011,0,v1,13,3,1,0,0.284185,0.5577832734695479,2.4135632086288163,0.9848833388103846,0.8976072794746285,815.5999999999995,0.0,1.3561344742944711e-05,0.05172841357932103,568.37,8.241095890410959,0,0,1,6.344530486416938,6.927538298242943,8.874980915984885,8.982989231159273,11.208287110535347,0.0008130301634190629,0,0,568.37,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,976,0.10450819672131148,3877,0.07712148568480784,860,0.06976744186046512,0.0041,0,0
d8c05716-758,persona,53,FR,Provence,3459,518.34,395.61,1.11,1,102307a9-81d,ES206909489698,bloqueada,1675.97,1739.25,371.77,17279.59,1,0,c03204ae-544,activa,2023-01-28,1210,3000,0,ece79ab3-28d,tarjeta,2025-12-27 05:55:53,1,1,31669,0,28.39,PIN,3,dcc865ae-bbae-41,1,FR,Île-de-France,90.177.43.11,"45.7640,4.8357",ES227506416550,1,v1,5,5,0,1,0.009463333333333334,0.01693944402346104,0.05477099972990701,0.9636165013655311,46.47924792210238,-16907.82,0.0,0.0,0.05797306756441452,0.0,9.476712328767123,0,1,1,3.380654480430826,7.424743872575541,9.757339185293688,5.920961607470378,10.363125139532686,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,372,0.1478494623655914,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,426,0.11032863849765258,0.037,0,0
b9b7fc88-18a,persona,62,ES,Este,2545,374.6,801.49,1.21,0,8aa0b777-7bc,ES602913472259,activa,286.17,367.74,8436.65,1399.36,3,0,ac0ba5f0-6f9,activa,2022-07-24,1398,500,0,b707c5db-e98,tarjeta,2026-03-13 00:52:53,1,0,14160,1,807.77,3DS,1,315e8f59-06ad-42,1,ES,Oeste,86.35.167.253,"41.3874,2.1686",ES402311254496,0,v1,0,4,1,0,1.61554,2.822692804976063,2.156353443673251,0.7781856746614456,0.16586678361671991,7037.29,0.0,7.06164818868724e-05,0.07353329334133174,807.77,6.972602739726027,0,1,1,6.695514575030206,5.660074374893562,7.244484625404935,9.04045911280054,9.55824698622306,0.004219409282700422,0,0,807.77,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.0236,0,0
b19e80f8-df0,persona,63,ES,Este,684,13.48,15.65,6.84,1,1c55ca21-945,ES648454840670,activa,220.62,267.25,4675.0,2523.17,5,3,6ed1ca7c-741,robada,2026-03-17,66,2000,0,fd7dc146-7e3,tarjeta,2026-02-25 23:03:16,1,0,0,2,235.35,3DS,2,9cd3dcc7-0ca2-46,0,ES,Este,86.135.226.227,"40.4168,-3.7038",ES386438967614,0,v1,23,2,1,1,0.117675,1.0667663856404677,17.45919881305638,0.8255191768007484,0.5397155080213903,2151.83,0.0,2.0,0.01336183190840458,470.7,1.873972602739726,0,0,0,5.465313757239246,5.400964203508179,7.833667574800255,8.450198322591959,0.0,2.0,0,1,470.7,0,0,True,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,860,0.06976744186046512,0.0812,0,0
a593f554-c3b,empresa,35,IT,Campania,3534,108.4,88.05,2.41,0,3b518535-e60,ES114456466434,activa,3960.73,4078.69,1214.12,1158.94,3,2,8eeda68c-707,activa,2022-06-17,1435,2000,1,eea221cf-2b2,tarjeta,2026-01-01 09:01:44,0,0,74607,1,185.59,huella,2,3db1b2ea-18ad-4d,1,IT,Campania,95.168.66.59,"41.9028,12.4964",ES659579947234,0,v1,9,3,1,0,0.092795,0.04685752373931068,1.7120848708487084,0.9710789493685472,0.954551444667743,55.179999999999836,0.14285714285714285,1.34033883765816e-05,0.20392430378481077,185.59,9.682191780821919,0,0,1,5.228913696409157,8.284436077536053,7.05612355862474,7.102598116329763,11.220003019048102,0.0008035678412149945,0,0,185.59,4,0,False,0,1834,0.14285714285714285,703,0.1891891891891892,185,0.1891891891891892,6980,0.135243553008596,976,0.10450819672131148,788,0.2398477157360406,210,0.23809523809523808,0.0031,0,0
3f17f9cd-6ac,persona,23,ES,Norte,438,71.98,60.03,1.8,0,9417a531-aed,ES408380729772,activa,1235.04,997.37,517.92,6154.71,2,1,b723d8e7-6e1,activa,2025-12-28,145,1000,0,07003ca5-de8,tarjeta,2026-03-29 08:10:37,0,1,10592,2,57.63,PIN,2,a8971999-96e3-40,1,ES,Norte,86.86.147.110,"40.4168,-3.7038",ES358841489429,0,v1,8,6,0,0,0.05763,0.046662456276719784,0.8006390664073354,1.2382967203745852,11.88351482854495,-5636.79,0.0,0.00018880392712168414,0.09972702729727027,115.26,1.2,0,0,1,4.071246510976124,7.1196679999535295,8.725135385337108,6.251749728702811,9.267948684596496,0.011265490048817123,0,0,115.26,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,826,0.0774818401937046,0.0068,0,0
e6e1671c-e5c,autónomo,75,ES,Sur,1105,498.07,899.27,0.67,0,6ec44be3-5aa,ES317957498860,activa,109.7,139.39,26280.76,1510.0,3,1,4c1b0884-ebd,activa,2022-01-18,1585,1000,0,2f734b29-ff6,tarjeta,2026-04-30 00:17:11,1,0,73964,2,153.44,PIN,1,8e4042f7-5860-48,1,ES,Sur,86.32.65.181,"40.4168,-3.7038",ES812687229956,0,v1,0,3,1,0,0.15344,1.3987237921604374,0.3080691469070613,0.7870005021881055,0.0574564814716165,24770.76,0.0,2.703981612925032e-05,0.01393760623937606,306.88,3.0273972602739727,0,0,1,5.039805671396036,4.706823839714591,7.32052696227274,10.176630441436753,11.211347287326337,0.0016210958608019021,0,0,306.88,4,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,694,0.08789625360230548,0.0032,0,0
02f631fb-3d4,premium,32,DE,Hesse,2878,133.2,720.16,5.36,0,2baf627f-0ab,ES925959177528,suspendida,3101.13,3882.99,570.85,779.1,5,3,6b564e60-2d1,activa,2023-02-28,1179,1000,0,f8017589-8fc,tarjeta,2026-04-14 03:32:13,1,0,2634020,3,231.64,3DS,1,55c4af61-2855-4d,1,DE,Hesse,87.94.181.14,"52.5200,13.4050",ES294684387740,1,v1,3,1,1,0,0.23163999999999998,0.07469535298423477,1.7390390390390391,0.7986448587299994,1.3648068669527897,-208.25,0.0,1.1389430835972833e-06,0.3882601739826017,694.92,7.884931506849315,0,0,1,5.449492194345154,8.039844251304514,6.659422116594268,6.348876719227226,14.78402213391873,6.833505436433213e-05,0,0,694.92,5,0,False,0,1181,0.14225232853513972,1157,0.14088159031979255,281,0.14590747330960854,6980,0.135243553008596,3097,0.1798514691637068,1179,0.15521628498727735,287,0.17073170731707318,0.0515,0,0
38b10ed1-01f,persona,50,US,California,1981,1079.44,395.29,1.82,0,bf8c9664-44d,ES544613220939,bloqueada,42.63,35.42,966.4,8488.22,4,2,2ee7f330-15a,activa,2025-06-08,348,1000,0,3b90b60a-147,tarjeta,2026-05-22 04:28:25,1,0,6866,2,98.4,PIN,2,e9f66cd9-a7ab-40,1,US,California,73.193.117.162,"25.7617,-80.1918",ES578357932775,0,v1,4,4,1,0,0.0984,2.3082336382828994,0.0911583784184392,1.2035573122529644,8.78334023178808,-7521.82,0.0,0.000291247997670016,0.0035416458354164586,196.8,5.427397260273972,0,0,1,4.599152113662528,3.775744987135518,9.04655240229331,6.874612060388883,8.834482608620677,0.017326017903551833,0,0,196.8,4,0,False,0,5438,0.1526296432511953,420,0.15476190476190477,104,0.16346153846153846,6980,0.135243553008596,3775,0.09960264900662252,577,0.268630849220104,146,0.2328767123287671,0.0066,0,0
7bcd1efc-b1a,persona,28,FR,Bretaña,1833,803.86,776.53,5.61,1,99a344be-53d,ES983258554279,activa,12463.09,12348.94,957.18,4129.62,2,3,238b0187-9c7,activa,2024-01-15,858,1000,0,c0b9ee8c-64b,transferencia,2026-02-19 18:21:03,0,0,0,2,40.07,huella,1,3ca21ed7-1446-40,1,FR,Provence,90.66.150.69,"43.2965,5.3698",ES713617342793,0,v1,18,3,1,1,0.04007,0.0032150935281699804,0.04984698828154156,1.009243708366872,4.314360935247289,-3172.44,0.0,2.0,1.2347705229477053,80.14,5.021917808219178,0,1,1,3.7152779279684673,9.430606988880351,8.326182795753414,6.865035651761976,0.0,2.0,0,1,80.14,0,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,456,0.14035087719298245,3020,0.18543046357615894,976,0.10450819672131148,1581,0.12966476913345984,359,0.13370473537604458,0.0157,0,0
19558c89-222,premium,30,ES,Sur,1619,1099.74,714.03,3.22,0,ab688e71-818,ES783639652618,activa,782.1,753.35,2278.66,24670.57,2,4,ebe229f3-231,caducada,2021-12-18,1616,2000,0,1483c2f2-4bb,tarjeta,2026-01-12 01:16:08,1,0,1532057,1,58.15,huella,2,996f442c-9fc7-45,1,ES,Sur,86.155.170.214,"40.4168,-3.7038",ES126787136450,0,v1,1,0,1,0,0.029075,0.07435110599667562,0.05287613435903032,1.0381628725028207,10.826788551166036,-22391.91,0.0,6.527168031497502e-07,0.03766561671916404,58.15,4.435616438356164,0,0,1,4.080076590424396,6.663260401756892,10.113406847547102,7.7317815880215575,14.242122487573873,3.916150006820628e-05,0,0,58.15,5,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,976,0.10450819672131148,3877,0.07712148568480784,694,0.08789625360230548,0.009,0,0
68fb1a5e-e15,persona,48,BR,São Paulo,2463,1200.6,285.18,1.14,0,acf0385a-700,ES215451830495,suspendida,991.72,1267.94,418.88,15293.15,3,3,4e013726-020,activa,2025-04-25,392,500,1,e8d570b2-815,tarjeta,2026-05-22 00:05:33,1,0,8193026,1,196.96,huella,1,67454a93-9f15-46,1,BR,São Paulo,177.195.122.88,"-23.5505,-46.6333",ES607163909584,0,v1,0,4,1,0,0.39392,0.19860444480296857,0.1640513076794936,0.7821505749483414,36.50962089381207,-14874.27,0.14285714285714285,1.220550109257543e-07,0.2535372925414917,196.96,6.747945205479452,0,0,1,5.288064990083686,6.900448650466364,9.635225681323826,6.039968956167597,15.918793984614677,7.323247919038078e-06,0,0,196.96,5,0,False,0,5438,0.1526296432511953,514,0.1517509727626459,162,0.14814814814814814,6980,0.135243553008596,976,0.10450819672131148,644,0.2453416149068323,212,0.25943396226415094,0.0064,0,0
7d0de516-379,persona,47,DE,Baviera,3333,1290.88,162.47,3.59,0,3d83b379-f2f,ES378581508613,suspendida,5023.67,4982.22,3091.21,6920.6,3,3,a24070fe-dbd,activa,2021-12-12,1622,2000,0,4dbb7571-da4,tarjeta,2026-03-24 21:32:57,0,0,34654,4,37.56,PIN,2,03779fd0-f20e-40,1,DE,Baviera,87.236.103.116,"53.5511,9.9937",ES501479852816,0,v1,21,1,1,0,0.01878,0.007476605748387136,0.029096430342092215,1.0083195844422768,2.2387996933239735,-3829.3900000000003,0.0,0.00011542345981820806,0.24909854507274637,150.24,9.131506849315068,0,0,1,3.652215469742345,8.522115059129009,8.84240223575874,8.036641324606736,10.453197294352085,0.006913637149276948,0,1,150.24,4,0,False,0,5438,0.1526296432511953,1157,0.14088159031979255,262,0.10687022900763359,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,282,0.1276595744680851,0.0041,0,0
a8948f1b-026,empresa,73,DE,Hamburgo,1226,1156.12,1132.92,3.97,0,39b5476a-54e,ES786228254293,activa,956.77,768.73,44920.66,4462.24,1,3,f6bc4d79-9eb,activa,2023-11-12,922,500,0,cc84497b-77a,transferencia,2026-03-04 11:14:56,0,0,40487,3,13.59,firma,2,c4c3ac3b-17a6-42,1,DE,Baviera,87.6.2.72,"53.5511,9.9937",ES246836184384,0,v1,11,2,1,0,0.02718,0.014204040678532981,0.011754835138220947,1.244611241918489,0.0993360293459624,40458.420000000006,0.0,7.409602845287492e-05,0.15371525694861027,40.769999999999996,3.3589041095890413,0,1,1,2.6803363625346943,6.864607665638895,8.403630238670761,10.712675362755506,10.608760912893914,0.004439292672700816,0,0,40.769999999999996,4,0,False,0,1834,0.14285714285714285,1157,0.14088159031979255,295,0.15593220338983052,3020,0.18543046357615894,1668,0.2577937649880096,1179,0.15521628498727735,282,0.1276595744680851,0.0057,0,0
3826e791-8cc,empresa,23,ES,Norte,992,3579.82,992.58,1.09,0,72e0b8d4-cc2,ES921336286747,activa,445.04,434.49,420.39,1984.78,4,1,3eedbe6c-dd0,activa,2024-10-08,591,3000,0,68e04977-ec2,tarjeta,2026-04-27 02:30:00,1,0,4013,1,650.25,firma,1,42aa6d5e-bdae-4b,1,ES,Norte,86.58.251.16,"40.4168,-3.7038",ES601026467077,0,v1,2,0,1,0,0.21675,1.4611046198094553,0.18164321111117318,1.0242813413427236,4.721282618520897,-1564.3899999999999,0.0,0.00024912805181863477,0.01448251724942502,650.25,2.717808219178082,0,0,1,6.478893593067577,6.100408634097161,7.593767063041071,6.043558770666116,8.297543529356284,0.014731156395777068,0,0,650.25,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,826,0.0774818401937046,0.0224,0,0
198bf40d-e53,premium,66,PT,Oporto,378,346.32,267.31,3.36,0,a566034d-8b3,ES208199872395,activa,444.52,413.56,6130.92,3819.28,3,2,e58bf083-8b5,activa,2021-07-28,1759,5000,0,047cee9d-564,tarjeta,2026-03-20 08:00:44,0,0,37065,2,660.45,PIN,2,0987a67d-347f-4e,1,PT,Oporto,85.225.127.136,"38.7223,-9.1393",ES555430982420,0,v1,8,4,1,0,0.13209,1.485759920813462,1.9070512820512822,1.0748621723570944,0.6229538144356801,2311.64,0.0,5.395780499649274e-05,0.008271034579308414,1320.9,1.0356164383561643,0,0,1,6.49443439490839,6.099242139281413,8.248078997343741,8.721263193592184,10.520455386357256,0.0032323232323232323,0,0,1320.9,4,0,False,0,1181,0.14225232853513972,443,0.14672686230248308,132,0.1590909090909091,6980,0.135243553008596,3775,0.09960264900662252,603,0.24543946932006633,184,0.2391304347826087,0.0053,0,0
d82be878-8af,empresa,84,ES,Centro,1538,2027.29,282.88,5.27,1,b026e1f2-723,ES456467221821,activa,295.6,286.59,27561.4,12845.62,3,4,e94b78bd-16c,activa,2024-04-30,752,500,0,54a3c46d-543,tarjeta,2026-05-05 14:48:53,0,0,8249522,2,1355.82,PIN,2,c0bebcb2-a506-42,1,ES,Este,86.119.76.183,"41.3874,2.1686",ES812687229956,0,v1,14,1,1,1,2.71164,4.586671177266576,0.6687844363657888,1.0314386405666633,0.4660728410022713,14715.78,0.0,2.424382597636251e-07,0.057306538692261544,2711.64,4.213698630136986,0,1,1,7.212899005495035,5.692384429703832,9.460836020704132,10.224207804064706,15.92566593845751,1.4546191552493207e-05,0,0,2711.64,5,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,860,0.06976744186046512,0.0139,0,0
e7160ee0-b50,persona,63,FR,Bretaña,3301,1308.32,173.02,1.05,0,1c210d3f-b7e,ES356212282950,activa,4243.41,3027.66,16350.22,23690.77,8,1,01efca54-f1d,activa,2022-07-23,1399,3000,1,048924b8-bb7,tarjeta,2026-04-19 08:57:07,0,1,43648,3,296.01,PIN,3,227b771f-3f5a-43,1,FR,Bretaña,90.24.44.245,"48.8566,2.3522",ES607163909584,0,v1,8,6,0,0,0.09867,0.06975757704299136,0.22625198728139906,1.401547729930045,1.4489572617371511,-7340.550000000001,0.14285714285714285,6.873009690943664e-05,0.10091863604546515,888.03,9.043835616438356,0,0,1,5.693765808269546,8.353358102042273,10.072883009431449,9.702057791278637,10.683935651497876,0.004118239223940697,0,0,888.03,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,456,0.14035087719298245,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,435,0.1310344827586207,0.0022,0,0
8fbb7a82-f08,persona,22,ES,Sur,3296,765.98,772.32,1.86,0,663238d3-af0,ES107164811053,activa,339.31,318.98,13439.06,20905.43,4,2,6a0df3d4-17a,activa,2025-03-25,423,500,0,d3af27cd-a38,tarjeta,2026-05-16 02:45:29,1,1,59526,4,70.48,3DS,3,a08bafad-d7ae-45,0,ES,Centro,86.159.246.223,"39.4699,-0.3763",ES354806320123,0,v1,2,5,0,0,0.14096,0.20771565824762017,0.09201284628841484,1.063734403410872,1.5555723391368148,-7466.370000000001,0.0,6.719639827305257e-05,0.06378324335132973,281.92,9.03013698630137,0,1,0,4.2694176902912275,5.829856966911132,9.947812046139045,9.505995078352889,10.994185270118631,0.004027791763165844,0,1,281.92,4,0,True,0,5438,0.1526296432511953,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,712,0.07443820224719101,0.0788,0,0
45c11448-1fd,autónomo,69,FR,Normandía,221,354.66,1409.35,1.54,0,b2b1e298-aa1,ES774258529748,activa,1054.49,1132.42,344.96,13008.79,0,1,1dd30578-6a2,activa,2025-03-29,419,500,0,e2315ab6-a81,tarjeta,2026-02-13 05:53:58,1,0,0,1,46.42,firma,1,6ac1facd-dcde-42,1,FR,Normandía,90.211.176.62,"48.8566,2.3522",ES157498534549,0,v1,5,4,1,0,0.09284,0.04402128042940189,0.13088591890825016,0.9311827767082884,37.71100997217069,-12663.830000000002,0.0,1.0,0.2264387122575485,46.42,0.6054794520547945,0,0,1,3.8590440806372595,6.9617603930606435,9.473457429946608,5.846323161438311,0.0,1.0,0,1,46.42,0,0,True,0,1547,0.1577246283128636,1646,0.15188335358444716,382,0.17539267015706805,6980,0.135243553008596,1668,0.2577937649880096,1581,0.12966476913345984,361,0.14681440443213298,0.0214,0,0
ea2aeb4e-722,persona,54,IT,Campania,1622,1160.14,787.69,2.87,1,eba5a1fe-753,ES395882474715,activa,271.27,249.67,332.98,4405.99,4,3,c215e262-f4b,activa,2025-02-24,452,500,0,b785aa85-559,tarjeta,2026-05-21 12:18:57,0,0,12622430,3,24.63,PIN,1,f8cb6b08-5575-4a,1,IT,Toscana,95.78.134.6,"45.4642,9.1900",ES612020664044,0,v1,12,3,1,1,0.04926,0.09079514874479301,0.02123019635561225,1.08651419874234,13.231995915670609,-4073.0099999999998,0.0,2.376721251239163e-07,0.0499240151969606,73.89,4.443835616438356,0,1,1,3.24376354037598,5.6067942210065205,8.390947195722099,5.811081110944286,16.350986027271272,1.4260260851860449e-05,0,0,73.89,5,0,False,0,5438,0.1526296432511953,703,0.1891891891891892,185,0.1891891891891892,6980,0.135243553008596,3775,0.09960264900662252,788,0.2398477157360406,188,0.22872340425531915,0.0131,0,0
a171eff5-3cd,persona,71,ES,Sur,3490,668.17,1103.9,0.76,0,554cea07-75e,ES656434140160,cerrada,623.76,469.48,8192.48,25886.82,5,2,c0a40e4b-642,activa,2025-03-13,435,500,0,45dccc88-2dd,tarjeta,2026-03-10 22:53:26,0,0,59991,1,301.12,PIN,2,87c29b42-604d-4f,1,ES,Sur,86.12.145.136,"39.4699,-0.3763",ES367063808732,0,v1,22,1,1,0,0.60224,0.48274977555470056,0.45066375323645186,1.328618897503621,3.1598270609143997,-17694.34,0.0,1.6668889185224698e-05,0.09387722455508898,301.12,9.561643835616438,0,0,1,5.710824289445247,6.437367575989522,10.161527866805615,9.011093995024003,11.001966498981226,0.0009991507218863964,0,0,301.12,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,694,0.08789625360230548,0.004,0,0
fede7d2c-0a7,premium,80,ES,Este,870,476.0,154.28,3.34,0,af43770d-bdb,ES394064641265,activa,1458.85,1217.9,19070.42,251.12,3,1,921a605d-065,robada,2021-11-11,1653,3000,0,f4916234-818,tarjeta,2026-04-11 02:52:06,1,1,35809,0,487.68,firma,3,0f26fd48-0b98-45,1,ES,Este,86.186.99.201,"39.4699,-0.3763",ES401262835339,0,v1,2,5,0,0,0.16256,0.334290708434726,1.0245378151260505,1.1978405452007552,0.013168037201068463,18819.3,0.0,0.0,0.04059531348955035,0.0,2.3835616438356166,0,0,1,6.191707878535859,7.286088969698268,5.5299051646449096,9.855946158328825,10.485982462992478,0.0,0,0,0.0,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,860,0.06976744186046512,0.0043,0,0
af020192-fdd,empresa,18,GB,Inglaterra,3153,470.15,620.67,1.3,0,75ee18d5-727,ES736976502664,activa,1153.91,1387.77,19833.95,2800.66,4,1,b6d94d6d-fce,extraviada,2025-10-19,215,2000,0,a5a07ae6-78f,tarjeta,2026-03-22 17:30:11,0,1,36052,1,447.73,PIN,2,16fbc94b-0792-43,0,PT,Algarve,85.247.150.173,"41.1579,-8.6291",ES761919806148,0,v1,17,6,0,0,0.223865,0.3880111967137818,0.9523130915665214,0.8314850443517299,0.14120535748048169,17033.29,0.0,2.7736942834160818e-05,0.06938503074846257,447.73,8.638356164383561,1,1,0,6.10642137056417,7.051777697841889,7.937967377635784,9.895200812148682,10.49274535700381,0.0016614975631369074,0,0,447.73,4,1,False,0,1834,0.14285714285714285,628,0.15127388535031847,188,0.16489361702127658,6980,0.135243553008596,3775,0.09960264900662252,603,0.24543946932006633,223,0.2600896860986547,0.4204,1,1
